FILE,VALID,USE,COMMENT,T_START,T_STOP,N_RAMPS,P_GUN_START,P_GUN_STOP,P_MAG_START,P_MAG_STOP,P_COLL_START,P_COLL_STOP,P_INJ1_START,P_INJ1_STOP,P_INJ2_START,P_INJ2_STOP,U_CATHODE,U_FOCUS_ON,U_FOCUS_OFF,U_TRAP,U_BARRIER,BARRIER_RAMP,U_DUMP_PULSE,U_DT_LOW,U_DT_HIGH,TAU_BREED,TAU_DUMP,TAU_RAMP,I_BEAM,U_HEAT,I_HEAT,U_BUCKING_COIL,I_BUCKING_COIL,U_COLL_COIL,I_COLL_COIL,B_MAGNET_FRINGE,I_MAGNET,ADC1_CUT_LOW,ADC1_CUT_HIGH,ADC2_CUT_LOW,ADC2_CUT_HIGH,ADC3_CUT_LOW,ADC3_CUT_HIGH,ADC4_CUT_LOW,ADC4_CUT_HIGH,ADC1_CALIB_LOW,ADC1_CALIB_HIGH,ADC2_CALIB_LOW,ADC2_CALIB_HIGH,ADC3_CALIB_LOW,ADC3_CALIB_HIGH,ADC4_CALIB_LOW,ADC4_CALIB_HIGH
#,,,,,,,mbar,mbar,mbar,mbar,mbar,mbar,mbar,mbar,mbar,mbar,V,V,V,V,V,,V,V,V,s,s,s,A,V,A,V,A,V,A,T,A,,,,,,,,,eV,eV,V,V,s,s,V,V
#String,Boolean,Boolean,String,Datetime,Datetime,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Boolean,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float
Fe_DR_043.lst,True,True,"Increased breeding time, jumping beam",2020-08-13T19:00+0200,2020-08-14T11:17+0200,7,1.2e-09,1.0999999999999999e-09,8.6999999999999999e-10,8.0000000000000003e-10,1.0600000000000001e-09,1.0000000000000001e-09,NaN,NaN,4.1000000000000003e-08,3.8999999999999998e-08,-2000,-500,-2500,0,250,False,400,2400,3200,17,3,8377.5804100000005,0.071999999999999995,8.1999999999999993,1.24,2.2000000000000002,6.5999999999999996,4.5999999999999996,8.1999999999999993,,,,,,,764,7580
Fe_DR_044.lst,True,True,,2020-08-14T11:22+0200,2020-08-15T17:37+0200,13,1.0000000000000001e-09,1.0999999999999999e-09,8.0000000000000003e-10,8.9999999999999999e-10,9.5000000000000003e-10,1.0999999999999999e-09,NaN,NaN,3.8999999999999998e-08,4.1999999999999999e-08,,,,,90,False
Fe_DR_045.lst,True,True,,2020-08-15T17:46+0200,2020-08-16T21:41+0200,12,1.2e-09,1.2e-09,8.9000000000000003e-10,7.8999999999999996e-10,1.0999999999999999e-09,1.2e-09,NaN,NaN,4.1999999999999999e-08,4.3999999999999997e-08,,,,,150,False
Fe_DR_046.lst,True,True,,2020-08-16T21:43+0200,2020-08-17T14:00+0200,7,1.2e-09,1.0000000000000001e-09,8.0000000000000003e-10,6.8000000000000003e-10,1.2e-09,8.7999999999999996e-10,NaN,NaN,4.3999999999999997e-08,4.1999999999999999e-08,,,,,60,False
Fe_DR_047.lst,True,True,,2020-08-17T14:07+0200,2020-08-18T15:42+0200,11,1.0000000000000001e-09,1.0000000000000001e-09,6.8000000000000003e-10,6.9e-10,8.9000000000000003e-10,8.9999999999999999e-10,NaN,NaN,4.1999999999999999e-08,4.3999999999999997e-08,,,,,30,False
Fe_DR_048.lst,True,True,,2020-08-18T15:52+0200,2020-08-19T15:07+0200,10,1.0000000000000001e-09,1.0000000000000001e-09,6.6e-10,6.8000000000000003e-10,9.0999999999999996e-10,9.2000000000000003e-10,NaN,NaN,4.3999999999999997e-08,4.3999999999999997e-08,,-300,-2500,,60,False,,,,,,,0.080000000000000002
Fe_DR_049.lst,False,False,Trials,NaT,NaT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,False
Fe_DR_050.lst,False,False,Trials,NaT,NaT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,False
Fe_DR_051.lst,False,False,Trials,NaT,NaT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,False
Fe_DR_052.lst,False,False,Trials,NaT,NaT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,False
Fe_DR_053.lst,True,True,High resolution inverted trap; Start time reconstructed from lst file; Number of ramps approximated,2020-08-19T16:37+0200,2020-08-20T13:57+0200,9,1.0000000000000001e-09,NaN,6.9999999999999996e-10,NaN,8.9999999999999999e-10,NaN,NaN,NaN,4.3000000000000001e-08,NaN,,,,65,60,False
Fe_DR_054.lst,False,False,Trials,NaT,NaT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,False
Fe_DR_055.lst,True,True,Restart after changing injection scroll pump; Bucking Coil changed,2020-08-31T14:28+0200,2020-09-01T18:23+0200,12,7.2999999999999996e-10,8.9999999999999999e-10,5.0000000000000003e-10,5.0000000000000003e-10,5.6000000000000003e-10,6.6e-10,4.1000000000000003e-08,1.7999999999999999e-08,1.7999999999999999e-08,1.4e-08,-2000,-900,-2500,0,60,False,400,2400,3200,17,3,8377.5804100000005,0.050999999999999997,8.1999999999999993,1.24,2.2999999999999998,7,4.5,8.1999999999999993,,,,,,,764,7580
Fe_DR_056.lst,True,True,,2020-09-01T18:25+0200,2020-09-02T17:41+0200,10,8.9999999999999999e-10,8.9999999999999999e-10,5.0000000000000003e-10,5.0000000000000003e-10,6.5000000000000003e-10,6.6e-10,4.0000000000000001e-08,4.1000000000000003e-08,1.4e-08,1.2e-08,,,,,150,False
Fe_DR_057.lst,True,True,LONG,2020-09-02T17:44+0200,2020-09-08T08:43+0200,58,8.9999999999999999e-10,8.1999999999999996e-10,5.0000000000000003e-10,5.0000000000000003e-10,6.6e-10,6e-10,4.0000000000000001e-08,3.5999999999999998e-08,1.2e-08,1e-08,,,,,250,False
Fe_DR_058.lst,False,False,Trials,NaT,NaT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,False
Fe_DR_059.lst,True,True,Barrier ramp ADC4: Ramp signal; Focus voltages are reconstructed from Function generator settings and observed lower current (had a mistake in FG settings); Number of ramps approximated,2020-09-08T17:32+0200,2020-09-09T16:45+0200,10,8.9999999999999999e-10,1.0000000000000001e-09,5.0000000000000003e-10,5.0000000000000003e-10,6.9999999999999996e-10,8.0000000000000003e-10,4.3000000000000001e-08,4.3999999999999997e-08,1e-08,1.0999999999999999e-08,,-1000,-2600,100,250,True,,,,,,,0.45000000000000001
Fe_DR_060.lst,True,True,Barrier ramp,2020-09-09T17:31+0200,2020-09-10T19:06+0200,11,1.0000000000000001e-09,1.0000000000000001e-09,5.0000000000000003e-10,5.0000000000000003e-10,8.0000000000000003e-10,8.0000000000000003e-10,4.3999999999999997e-08,4.1999999999999999e-08,1.0999999999999999e-08,1e-08,,-500,-2500,200,350,True
Fe_DR_061.lst,False,False,Trials,NaT,NaT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,True
Fe_DR_062.lst,True,True,Barrier ramp; trap on a hill; no active dumping,2020-09-10T19:27+0200,2020-09-14T11:53+0200,38,1.0000000000000001e-09,1.2e-09,5.0000000000000003e-10,5.0000000000000003e-10,8.0000000000000003e-10,1.0000000000000001e-09,4.1999999999999999e-08,4.4999999999999999e-08,1e-08,1.0999999999999999e-08,,,,700,900,True,,1900,2700
Fe_DR_063.lst,True,False,SCRATCH,2020-09-14T17:40+0200,2020-09-15T11:23+0200,7.6130000000000004,1.25e-09,NaN,5.7999999999999996e-10,NaN,1.1100000000000001e-09,NaN,4.9000000000000002e-08,NaN,1.2e-08,NaN,,,,,900,True,,,,,,,,,,,,,,-0.16600000000000001
Fe_DR_064.lst,True,False,"Check for ADC 2,3,4 (same voltage ramp on all) to make sure there are no ADC jumps, ADC1 connected to Xray detector to create events for MPA",NaT,NaT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,False
Fe_DR_065.lst,True,True,MAGNET RECHARGED: WEIRD RESULTS; Barrier ramp; trap on a hill; no active dumping,2020-09-15T16:28+0200,2020-09-15T18:48+0200,1,1.3999999999999999e-09,1.2799999999999999e-09,5.0000000000000003e-10,5.0000000000000003e-10,8.9999999999999999e-10,8.4999999999999996e-10,4.3000000000000001e-08,3.8000000000000003e-08,1e-08,NaN,,,,700,900,True,,,,,,,,,,,,,,-0.189,99.900000000000006
Fe_DR_066.lst,False,False,Trials,NaT,NaT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,False
Fe_DR_067.lst,False,False,Trials,NaT,NaT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,False
Fe_DR_068.lst,True,True,BACK TO STATIC TRAP WITH ACTIVE DUMP,2020-09-16T15:43+0200,2020-09-17T10:21+0200,8,1.3500000000000001e-09,1.15e-09,5.0000000000000003e-10,5.0000000000000003e-10,9.4000000000000006e-10,6.9499999999999998e-10,3.8999999999999998e-08,3.4e-08,1e-08,9.5000000000000007e-09,,,,0,100,False,400,2400,3200,,,,,,,,,,,-0.19159999999999999
Fe_DR_069.lst,True,True,FeCO5 repressurised,2020-09-17T10:55+0200,2020-09-17T13:15+0200,1,1.15e-09,1.2e-09,5.0000000000000003e-10,5.0000000000000003e-10,6.9999999999999996e-10,7.2e-10,4.9999999999999998e-07,5.3000000000000001e-07,4.9999999999999998e-08,5.8000000000000003e-08,,,,,,False
Fe_DR_070.lst,False,False,SCRATCH: Aborted,NaT,NaT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,False
Fe_DR_071.lst,False,False,Trials,,,,,,,,,,,,,,,,,,,False
Fe_DR_072.lst,False,False,Trials,,,,,,,,,,,,,,,,,,,False
Fe_DR_073.lst,False,False,Trials,,,,,,,,,,,,,,,,,,,False
Fe_DR_074.lst,False,False,Trials,,,,,,,,,,,,,,,,,,,False
Fe_DR_075.lst,False,False,Trials,,,,,,,,,,,,,,,,,,,False
Fe_DR_076.lst,False,False,Trials,,,,,,,,,,,,,,,,,,,False
Fe_DR_077.lst,False,False,Trials,,,,,,,,,,,,,,,,,,,False
Fe_DR_078.lst,False,False,Trials,,,,,,,,,,,,,,,,,,,False
Fe_DR_079.lst,False,False,Trials,,,,,,,,,,,,,,,,,,,False
Fe_DR_080.lst,False,False,Trials,,,,,,,,,,,,,,,,,,,False
Fe_DR_081.lst,False,False,Trials,,,,,,,,,,,,,,,,,,,False
Fe_DR_082.lst,False,False,Trials,,,,,,,,,,,,,,,,,,,False
Fe_DR_083.lst,False,False,Trials,,,,,,,,,,,,,,,,,,,False
Fe_DR_084.lst,False,False,Trials,,,,,,,,,,,,,,,,,,,False
Fe_DR_085.lst,False,False,Trials,,,,,,,,,,,,,,,,,,,False
Fe_DR_086.lst,False,False,Trials,,,,,,,,,,,,,,,,,,,False
Fe_DR_087.lst,False,False,Trials,,,,,,,,,,,,,,,,,,,False
Fe_DR_088.lst,False,False,Trials,,,,,,,,,,,,,,,,,,,False
